flow_duration,Header_Length,Protocol Type,Rate,IAT,Vehicle_Speed,Distance,Channel_Quality,Message_Type,Priority,Position_Accuracy,Timestamp,label
16.85122464,1202744.9,802.11,27.0,0.001299214,94.80778735054606,145.19860531224904,0.8517830167446149,BSM,2,2.348424141935571,2024-01-01 00:00:39,ITS
0.0,0.0,802.11,1.347505532,100.0,59.74955368125342,724.1404139529682,0.6017726092587281,DENM,5,3.6448866041954227,2024-01-01 00:00:40,ITS
0.02939903,6.84,802.11,12.23014421,100.0,35.46964684107476,339.86926885415613,0.6546883620922677,BSM,3,2.0343169281635602,2024-01-01 00:00:41,ITS
0.058505495,44825.0,802.11,27.0,100.0,29.0199066355979,873.4158399352727,0.6408576705128557,CAM,2,4.244016660150489,2024-01-01 00:00:42,ITS
0.001303799,1.48,802.11,27.0,100.0,50.42393410331849,42.76904781972279,0.6624687542246419,MAP,4,4.965670250694957,2024-01-01 00:00:43,ITS
0.0,54.0,802.11,15.94811598,100.0,22.198006319483582,385.4895229979296,0.5399433258716386,CAM,2,4.0640731780805694,2024-01-01 00:00:44,ITS
0.0,2.14,802.11,10.18843514,100.0,94.73024098279437,375.95484813116286,0.5750930678601929,CAM,4,1.5090139740279023,2024-01-01 00:00:45,ITS
0.0130423,55.92,802.11,9.273607671,100.0,90.27418731878079,661.3644628367443,0.8280420256468546,CAM,2,1.278915960476372,2024-01-01 00:00:46,ITS
0.0,54.0,802.11,15.21554795,100.0,12.05316192492219,82.1753414760309,0.8925796808013648,BSM,1,4.770371959995224,2024-01-01 00:00:47,ITS
0.0,54.0,802.11,27.0,100.0,13.808102015215006,249.42725689363309,0.9348714959458355,CAM,3,2.683571864287237,2024-01-01 00:00:48,ITS
0.642698855,78.38,802.11,1.0502263,100.0,111.31686273029004,79.72595501511393,0.5826712661739675,BSM,4,0.24148539759851614,2024-01-01 00:00:49,ITS
0.0,54.0,802.11,1.89907213,100.0,77.44329040101948,671.2138812048173,0.5956618024013176,CAM,1,4.393281057567894,2024-01-01 00:00:50,ITS
0.05003453,57.74,802.11,1.165843795,100.0,11.068427405629082,646.0630577690666,0.7717817149102291,DENM,4,0.36235833302251075,2024-01-01 00:00:51,ITS
0.03764631,88.39,802.11,1.663227945,100.0,18.697522968763174,307.9199545172737,0.623050768458967,BSM,4,1.6964863202310838,2024-01-01 00:00:52,ITS
0.30357748,31709.0,802.11,27.0,100.0,59.3117031403406,920.8833746764999,0.7058201107477362,BSM,1,2.1434062307531834,2024-01-01 00:00:53,ITS
0.0,0.0,802.11,7.057063598,100.0,58.07665833312528,56.08636808349521,0.8709922808009887,DENM,1,0.4651702137419603,2024-01-01 00:00:54,ITS
0.0,54.0,802.11,23.07815135,100.0,112.57973615818266,787.904777868572,0.8939001346667197,BSM,4,3.629140465514273,2024-01-01 00:00:55,ITS
4.644200597,108.0,802.11,0.430644624,100.0,5.5448970552497645,248.04175771120075,0.8714761550668577,BSM,3,3.2601297425491484,2024-01-01 00:00:56,ITS
0.0,54.0,802.11,27.0,100.0,35.05198540526156,859.4417284619046,0.6779532355163607,CAM,2,2.023444525742323,2024-01-01 00:00:57,ITS
0.0,54.0,802.11,23.12567679,100.0,66.32694871424393,33.92596237121892,0.6887658639243763,BSM,1,0.24798966799050012,2024-01-01 00:00:58,ITS
0.011547296,8025.0,802.11,27.0,100.0,28.063681740821657,196.1282058685203,0.6001035149612219,BSM,4,3.6549974177502977,2024-01-01 00:00:59,ITS
29.72932987,1576023.5,802.11,27.0,100.0,72.0545149709627,53.868233572582305,0.7729833336194428,CAM,3,4.444104066725703,2024-01-01 00:01:00,ITS
0.0,54.0,802.11,1.199968301,100.0,78.72747671472455,730.179526927029,0.6915704706315173,SPAT,5,4.680136605177546,2024-01-01 00:01:01,ITS
0.0,54.0,802.11,11.09373847,100.0,73.77116352389834,415.6888556926338,0.6841377343616444,CAM,3,4.05581425075788,2024-01-01 00:01:02,ITS
0.0,54.0,802.11,27.0,100.0,51.88463899093882,651.9832767435778,0.6293394933214512,SPAT,1,3.7139344905563614,2024-01-01 00:01:03,ITS
0.05927922,23761.0,802.11,27.0,100.0,8.548252636636843,361.3356051267985,0.7161871110345093,BSM,3,4.71990324738792,2024-01-01 00:01:04,ITS
0.0,54.12,802.11,0.0,100.0,53.516794319641726,170.8035410656732,0.7588277521588233,BSM,2,3.877148898534758,2024-01-01 00:01:05,ITS
2.447262969,118.8,802.11,0.735222835,100.0,103.1921913061573,777.709432096171,0.8247985810831273,SPAT,5,2.0896603962438056,2024-01-01 00:01:06,ITS
0.0,54.0,802.11,0.0,100.0,29.678307974391053,438.2216404859953,0.61892356021448,CAM,1,3.8274239463217703,2024-01-01 00:01:07,ITS
0.063520305,120800.9,802.11,27.0,100.0,29.674582170535015,728.3686969492655,0.5205124408524349,CAM,2,4.771151950204224,2024-01-01 00:01:08,ITS
0.0,54.0,802.11,27.0,100.0,21.557662916246766,303.96233161054255,0.8676447899918176,BSM,3,2.008295275188784,2024-01-01 00:01:09,ITS
0.0,0.0,802.11,5.114588018,100.0,106.31985199251602,104.80394774850932,0.9356822850052496,BSM,1,0.21143946268376984,2024-01-01 00:01:10,ITS
0.831626916,59964.8,802.11,27.0,6.2e-06,6.55182041419653,630.8997195231208,0.7639154246975861,CAM,4,3.009240695263978,2024-01-01 00:01:11,ITS
0.105761027,21764.5,802.11,27.0,100.0,101.10704251558046,146.07991896767015,0.509277028399743,CAM,5,1.523940247602405,2024-01-01 00:01:12,ITS
0.0,54.0,802.11,0.0,100.0,14.039457677595134,190.7561724737109,0.579262038987084,DENM,4,0.8192852093061788,2024-01-01 00:01:13,ITS
0.0,0.0,802.11,27.0,100.0,46.57712288673651,821.4152092487726,0.5502360456617263,CAM,3,2.564504517779056,2024-01-01 00:01:14,ITS
0.028210952,13157.0,802.11,27.0,100.0,52.24509486637824,379.20820465382775,0.7726855439917327,CAM,2,2.700667273683407,2024-01-01 00:01:15,ITS
0.0,53.46,802.11,1.007301687,100.0,95.31184371341092,955.4905525147199,0.8024121282278986,DENM,1,2.772421903161891,2024-01-01 00:01:16,ITS
17.70368042,18083.8,802.11,27.0,0.010612702,93.69185295981957,651.3807034999434,0.9101876239345004,DENM,3,4.640255560382399,2024-01-01 00:01:17,ITS
0.362777557,43713.4,802.11,27.0,100.0,21.9706412959107,17.13603684325593,0.512070398527432,CAM,3,4.951884985173214,2024-01-01 00:01:18,ITS
81.56649611,20918.2,802.11,16.71044988,0.007919717,105.95985751935218,742.3142492421533,0.6265648712122109,BSM,3,1.8520735739383773,2024-01-01 00:01:19,ITS
16.35379882,25962.6,802.11,27.0,0.004839587,43.67048381711524,215.75938388409833,0.5131554212063216,CAM,4,4.869030280182986,2024-01-01 00:01:20,ITS
0.019101834,14999.6,802.11,27.0,100.0,91.43015649750171,343.7752616470794,0.874072530531266,BSM,5,1.8861231629528186,2024-01-01 00:01:21,ITS
0.090320694,156.17,802.11,27.0,100.0,111.16067023620174,24.564242442751684,0.5379518155401687,BSM,1,1.1009615426837611,2024-01-01 00:01:22,ITS
0.0,54.0,802.11,27.0,100.0,101.2281896847329,280.7124209175241,0.7408032664838606,DENM,1,4.697193811379175,2024-01-01 00:01:23,ITS
0.020023069,56.86,802.11,1.056622635,100.0,7.568356646387682,463.7592401042814,0.5505325752443387,BSM,1,1.387143428387413,2024-01-01 00:01:24,ITS
0.0,54.0,802.11,27.0,100.0,60.108064249286556,193.02728068230545,0.6900485296792904,CAM,4,2.8029568924619226,2024-01-01 00:01:25,ITS
0.059921281,13095.5,802.11,27.0,100.0,35.56754302920672,404.2508077948224,0.7484620683658285,BSM,1,4.336387452856265,2024-01-01 00:01:26,ITS
0.0,81.0,802.11,8.480902839,100.0,76.86007315004201,207.7212317834526,0.9008008049341416,CAM,1,0.14428816368865713,2024-01-01 00:01:27,ITS
0.0,54.0,802.11,0.399351068,100.0,14.342251251584411,997.2148965938287,0.8494130552644692,BSM,1,0.7556325906569763,2024-01-01 00:01:28,ITS
0.400950813,140.4,802.11,5.983666634,100.0,92.27513964452609,479.47638373856216,0.5202283676268322,BSM,2,2.1170344043438525,2024-01-01 00:01:29,ITS
0.022752979,2.22,802.11,1.863776312,100.0,66.8571004653685,713.1095827558331,0.8145441846991404,CAM,5,2.667415399900004,2024-01-01 00:01:30,ITS
0.0,0.0,802.11,0.0,100.0,8.830687162323908,409.48945786156963,0.9880929313014433,SPAT,1,4.223039771279605,2024-01-01 00:01:31,ITS
0.132652225,31646.0,802.11,27.0,100.0,89.7953102503392,342.1618677673702,0.8178895715078169,BSM,5,3.2912923827908753,2024-01-01 00:01:32,ITS
0.484611697,727.43,802.11,27.0,100.0,50.0360101542982,947.3072706073409,0.7924282900457671,DENM,4,3.5266543547838665,2024-01-01 00:01:33,ITS
0.0,0.0,802.11,2.679196214,100.0,93.9059651624282,69.36534504168701,0.5421303593949254,BSM,5,1.0718831276827738,2024-01-01 00:01:34,ITS
0.0,0.0,802.11,14.58812236,100.0,89.51593070637735,991.8583619289549,0.77263290564157,CAM,5,4.483457705244617,2024-01-01 00:01:35,ITS
0.045259333,2558.4,802.11,27.0,100.0,62.31940159675323,287.7081442739932,0.6003614761945323,BSM,2,4.517398832600668,2024-01-01 00:01:36,ITS
0.0,54.0,802.11,19.8236513,100.0,56.13317220049785,912.9267474462553,0.887504993743021,BSM,4,0.2186753162335182,2024-01-01 00:01:37,ITS
1.806895173,137.16,802.11,2.907093152,100.0,1.0656363530106416,187.7405008526356,0.9639615695984676,BSM,2,3.257937191538776,2024-01-01 00:01:38,ITS
0.033679442,11239.0,802.11,27.0,100.0,93.23362795496291,262.53827855508615,0.5230774279135342,CAM,5,2.364228506378816,2024-01-01 00:01:39,ITS
0.0,0.0,802.11,1.176285129,100.0,35.35991054312116,643.4185429885464,0.5686793424373724,DENM,3,2.961771412050504,2024-01-01 00:01:40,ITS
0.112195859,45675.0,802.11,27.0,100.0,85.04144493731296,335.93236884668886,0.7818855202688019,MAP,2,4.537965047542218,2024-01-01 00:01:41,ITS
0.0,54.0,802.11,12.42327908,100.0,116.5581161109054,868.3559278867975,0.502877520359579,DENM,5,2.9025171601218513,2024-01-01 00:01:42,ITS
0.0,0.0,802.11,27.0,100.0,80.91647132917096,80.37027424060905,0.6791778687895185,DENM,2,1.6109953027941963,2024-01-01 00:01:43,ITS
0.03989254,64.59,802.11,2.481649186,100.0,7.377197435778666,315.6125151275659,0.5721876696825938,BSM,2,3.700788583439199,2024-01-01 00:01:44,ITS
0.0,54.0,802.11,4.78648943,100.0,97.0771925435412,345.37775482213726,0.7966452111681623,CAM,1,3.3246424469737272,2024-01-01 00:01:45,ITS
0.0,54.0,802.11,1.874843104,100.0,35.283511107600376,72.00246612883188,0.6786145610592162,CAM,3,0.27558139942808957,2024-01-01 00:01:46,ITS
0.001411929,181.88,802.11,27.0,100.0,115.35303767389834,17.084991087850888,0.7864645643715341,BSM,1,4.24707247559729,2024-01-01 00:01:47,ITS
0.03646317,64.64,802.11,3.04786309,100.0,58.66320935779368,793.4276011521655,0.9678627236736499,BSM,1,3.3798285340191736,2024-01-01 00:01:48,ITS
0.0,0.0,802.11,2.860551081,100.0,107.51606994899501,600.9219317724809,0.8799357610411449,SPAT,3,4.616459590544105,2024-01-01 00:01:49,ITS
0.0,54.0,802.11,7.240191005,100.0,46.35668831156826,23.247786507228806,0.9656392284769899,BSM,4,4.576825644421527,2024-01-01 00:01:50,ITS
0.0,54.0,802.11,8.125676958,100.0,75.30433470991285,838.8110445857012,0.8257359063623325,CAM,1,2.2896443410800194,2024-01-01 00:01:51,ITS
0.0,0.58,802.11,25.90275745,100.0,104.2903583769586,710.5495234791207,0.7349399650770717,DENM,1,4.260779622513023,2024-01-01 00:01:52,ITS
0.028276014,188.02,802.11,11.01982372,100.0,100.67785231070121,488.43531806881214,0.7208277323631334,CAM,5,1.8258226733798675,2024-01-01 00:01:53,ITS
0.054181476,29645.5,802.11,27.0,100.0,115.10776437568228,621.6056675646316,0.7247541842211797,CAM,5,3.6403160580856535,2024-01-01 00:01:54,ITS
0.0,0.0,802.11,2.9030638,100.0,17.745731323868355,682.534920159936,0.7728249075784932,MAP,1,2.4115027196332015,2024-01-01 00:01:55,ITS
0.0,54.0,802.11,13.35118243,100.0,10.476787008188957,821.9574698689124,0.8490864788064436,BSM,2,1.7796855705224612,2024-01-01 00:01:56,ITS
0.0,54.0,802.11,1.471132692,100.0,87.54507465767749,816.736866086509,0.9408574785131263,SPAT,2,0.2347457630286036,2024-01-01 00:01:57,ITS
0.200323575,26375.0,802.11,27.0,100.0,74.74884741710407,683.2523396597379,0.6348236065442763,CAM,5,3.5432377990719988,2024-01-01 00:01:58,ITS
0.084351852,60.58,802.11,0.636068802,100.0,71.15111077969922,248.7461156560259,0.646706704717493,BSM,2,3.2582825508362325,2024-01-01 00:01:59,ITS
2.508680782,129.6,802.11,1.116716808,100.0,3.563748578525461,772.4856222450197,0.751678704967155,DENM,2,2.7759073056010486,2024-01-01 00:02:00,ITS
5.369078496,162.0,802.11,0.558838891,100.0,60.10668365538998,61.74824468523188,0.6801235945759236,DENM,3,4.073753968029834,2024-01-01 00:02:01,ITS
0.053420296,24795.0,802.11,27.0,100.0,21.317514065614056,981.4531926620275,0.5733464884800841,CAM,4,3.8379674109756303,2024-01-01 00:02:02,ITS
0.12872894,27317.0,802.11,27.0,100.0,116.4281183331199,842.6954947139757,0.5515127540626648,MAP,4,1.5546340308209687,2024-01-01 00:02:03,ITS
0.00075238,56.42,802.11,27.0,100.0,11.329286870253616,51.51313758241771,0.8271747317229081,SPAT,1,2.682556791972159,2024-01-01 00:02:04,ITS
4.601449625,108.0,802.11,0.434645649,100.0,51.13499369377514,857.9235385550935,0.9269126558207411,BSM,5,1.2820772030190888,2024-01-01 00:02:05,ITS
0.321781652,67.66,802.11,27.0,100.0,65.11427703578796,592.8415572748875,0.8525737525592716,BSM,3,0.9384106340409395,2024-01-01 00:02:06,ITS
0.0,54.0,802.11,27.0,100.0,74.6636317609403,185.24471108584672,0.6740439553666139,CAM,4,2.7281924909161224,2024-01-01 00:02:07,ITS
0.0,0.0,802.11,27.0,100.0,44.12782197567,192.30763718322586,0.5700119230022699,CAM,4,0.8323901414709483,2024-01-01 00:02:08,ITS
0.0,53.46,802.11,3.737247922,100.0,40.49031173808491,370.862209846382,0.9021675442848398,MAP,5,0.8709923723780139,2024-01-01 00:02:09,ITS
0.0,54.0,802.11,8.215010453,100.0,39.48611274214387,236.42013250461537,0.5198607332916558,SPAT,1,0.72671342148307,2024-01-01 00:02:10,ITS
0.0,54.0,802.11,2.894940066,100.0,66.60615027753167,182.99402475103156,0.8590117579409347,SPAT,3,4.299359177903616,2024-01-01 00:02:11,ITS
0.0,54.0,802.11,19.61187756,100.0,71.24160072164744,449.16912816594703,0.933310693766199,BSM,5,3.8661518374452695,2024-01-01 00:02:12,ITS
3.354540517,151.2,802.11,0.829879004,100.0,78.28724219581017,758.9520437761322,0.9942423808567193,BSM,2,1.6846364188509828,2024-01-01 00:02:13,ITS
0.763072579,92.88,802.11,1.88743391,100.0,77.99265947425361,790.3252844430946,0.7028109814798447,CAM,5,3.335768494893512,2024-01-01 00:02:14,ITS
2.439181585,1080683.58,802.11,27.0,100.0,38.75835558900229,106.27618690808139,0.9201489075009366,BSM,5,0.8057640589853553,2024-01-01 00:02:15,ITS
0.0,54.0,802.11,1.291255235,100.0,89.72411059628861,601.2439639888955,0.9979495511407049,DENM,2,3.074391510468644,2024-01-01 00:02:16,ITS
2.390905313,1824576.84,802.11,27.0,100.0,55.00012290689989,433.3307424379677,0.6010130509761322,SPAT,4,2.89747562560584,2024-01-01 00:02:17,ITS
0.0,0.0,802.11,7.018489384,100.0,43.663737566154786,361.6718950875256,0.6465618578306709,CAM,1,4.614427628384669,2024-01-01 00:02:18,ITS
9.71e-05,55.2,802.11,27.0,100.0,62.96467490732786,280.6585741416644,0.9409732866775857,DENM,2,3.8575476378387963,2024-01-01 00:02:19,ITS
0.210599139,28116.38,802.11,27.0,100.0,35.41633567489736,171.32864903558365,0.9875403055152461,DENM,1,3.2840151816772685,2024-01-01 00:02:20,ITS
0.0,53.46,802.11,19.43634063,100.0,32.68546374100792,853.3071269716854,0.7544867360615962,BSM,4,2.0541460933789386,2024-01-01 00:02:21,ITS
0.0,0.9,802.11,2.961326565,100.0,39.11521829443789,976.2028754270931,0.6070372370207717,BSM,4,0.38345882719844737,2024-01-01 00:02:22,ITS
2.130649128,102.6,802.11,1.295174583,100.0,6.409915053529636,86.53293175310894,0.8749065500850027,DENM,4,4.49061698987797,2024-01-01 00:02:23,ITS
0.03742434,69.68,802.11,27.0,100.0,71.40509030226424,968.5647384363685,0.9325353687812963,CAM,5,2.8295799458058526,2024-01-01 00:02:24,ITS
0.0,54.0,802.11,7.845503051,100.0,12.912126929633194,601.6985361698095,0.7950904122029483,MAP,4,1.276869626574976,2024-01-01 00:02:25,ITS
4.965731914,108.0,802.11,0.402760367,100.0,29.15308569230803,86.76033044395159,0.8585944879266079,BSM,5,2.7277814117926344,2024-01-01 00:02:26,ITS
0.0,54.0,802.11,27.0,100.0,54.86747877272997,12.638505613940755,0.7892359823397904,DENM,3,2.048314900772474,2024-01-01 00:02:27,ITS
0.0,54.0,802.11,27.0,100.0,3.824642352876748,700.3483407682457,0.8507267291664551,DENM,4,1.5207148677468545,2024-01-01 00:02:28,ITS
0.015566139,80.5,802.11,10.18581909,100.0,86.54070984068271,888.3516769741468,0.8400020071573903,BSM,5,3.5007481256215685,2024-01-01 00:02:29,ITS
0.090143812,26545.28,802.11,27.0,100.0,1.9136120328830097,743.8484940968386,0.9261237692166167,CAM,4,3.6064799428267373,2024-01-01 00:02:30,ITS
0.0,54.0,802.11,14.62693896,100.0,104.49715804740318,133.41509596793034,0.832692922374112,SPAT,1,1.407167712381053,2024-01-01 00:02:31,ITS
0.0,54.0,802.11,2.0083022,100.0,36.236863100553165,842.1111993832573,0.631188039668851,CAM,5,0.8805858993009384,2024-01-01 00:02:32,ITS
0.000609949,159.44,802.11,13.44375498,100.0,104.04258853363487,442.5953482450677,0.9912064717560898,DENM,5,1.1457444574572797,2024-01-01 00:02:33,ITS
0.0,54.0,802.11,27.0,100.0,65.51823031682072,697.9555605942699,0.8409085140886383,DENM,1,2.7870749959245855,2024-01-01 00:02:34,ITS
0.0,81.0,802.11,0.0,100.0,18.18734895433699,398.6686448815082,0.8176560043785964,BSM,5,1.8546998908970034,2024-01-01 00:02:35,ITS
0.004089401,123.06,802.11,10.60812259,100.0,56.932239376353955,58.820753141355155,0.8964765641783103,BSM,2,3.437869277516484,2024-01-01 00:02:36,ITS
0.0,54.0,802.11,1.000710435,100.0,71.25644284321223,407.4015502091353,0.5726995504481878,BSM,4,4.991421978475017,2024-01-01 00:02:37,ITS
0.02958988,56.32,802.11,2.578323271,100.0,43.12413746823387,730.0903569213561,0.7371834656994569,BSM,3,0.35822712672073087,2024-01-01 00:02:38,ITS
0.023061299,8.14,802.11,22.69627843,100.0,63.67029447326941,768.565780282787,0.9187198949819193,CAM,4,1.7007908436395363,2024-01-01 00:02:39,ITS
0.00015281,55.26,802.11,27.0,100.0,25.664435516648425,626.7545483469139,0.5118895646575516,BSM,3,1.1201274334507383,2024-01-01 00:02:40,ITS
0.0,54.0,802.11,22.86683786,100.0,43.59138646086045,341.220455443594,0.8039788557724168,BSM,3,1.9868356467775254,2024-01-01 00:02:41,ITS
0.005237329,5175.0,802.11,27.0,100.0,66.82022477461693,550.5554893138751,0.9580490706034767,SPAT,3,4.823142489718152,2024-01-01 00:02:42,ITS
0.0,54.0,802.11,3.133646929,100.0,13.142870739116269,171.8255295622403,0.8180103679833058,CAM,2,1.7958991517372527,2024-01-01 00:02:43,ITS
0.362002969,76.14,802.11,2.377325352,100.0,97.68547962334482,728.8280759074371,0.7190206720684547,CAM,2,1.3485231399632271,2024-01-01 00:02:44,ITS
6.343831618,132.02,802.11,0.373068772,100.0,118.31664380941125,900.9097637388232,0.9733159962550428,BSM,5,0.8074528319257409,2024-01-01 00:02:45,ITS
0.0,54.0,802.11,27.0,100.0,33.76166661554425,653.3578961865549,0.6073111781289495,CAM,3,0.4344517892676204,2024-01-01 00:02:46,ITS
0.0019152,6.74,802.11,27.0,100.0,6.262991055356477,911.1518074528354,0.7082676017328754,SPAT,2,0.9879424441019453,2024-01-01 00:02:47,ITS
0.0,54.0,802.11,0.526958403,100.0,50.06531316684925,976.5366794982217,0.6073411370370441,BSM,4,3.398012155223559,2024-01-01 00:02:48,ITS
0.009961765,3832.5,802.11,27.0,100.0,106.18848398828297,413.13235092293667,0.8427381622180143,BSM,1,4.7753544966411985,2024-01-01 00:02:49,ITS
0.0,54.0,802.11,0.0,100.0,78.95606512581286,422.54829511472093,0.9652095705930643,CAM,2,3.6825934558428055,2024-01-01 00:02:50,ITS
0.0,0.0,802.11,27.0,100.0,7.250428747921074,305.24036624032135,0.588925935610989,BSM,5,4.098206105805648,2024-01-01 00:02:51,ITS
0.0,54.0,802.11,1.662227183,100.0,98.66537765620494,674.862083273921,0.6780569694329439,DENM,5,0.14747175323675188,2024-01-01 00:02:52,ITS
0.0,0.0,802.11,4.066152101,100.0,78.8541133681911,323.5438833223395,0.6367281050876727,DENM,2,1.4692842975270637,2024-01-01 00:02:53,ITS
175.5295692,14354.2,802.11,3.207751607,100.0,104.69308374800141,989.2379580969376,0.6013146631656163,BSM,3,4.602002005505921,2024-01-01 00:02:54,ITS
